Aquisition time: 754 seconds
0.000,5.272,-0.168,-0.111,-0.111
1.000,0.648,-0.168,-0.110,-0.110
2.000,2.887,-0.167,-0.110,-0.110
3.000,5.153,-0.168,-0.111,-0.111
4.000,2.080,-0.167,-0.110,-0.111
5.000,2.916,-0.168,-0.111,-0.111
6.000,5.359,-0.167,-0.110,-0.111
7.000,1.164,-0.168,-0.110,-0.110
8.000,4.908,-0.168,-0.111,-0.111
9.000,0.132,-0.167,-0.110,-0.110
10.000,3.433,-0.167,-0.111,-0.110
11.000,0.740,-0.167,-0.110,-0.110
12.000,3.334,-0.168,-0.110,-0.110
13.000,0.140,-0.167,-0.110,-0.110
14.000,1.871,-0.168,-0.110,-0.110
15.000,1.888,-0.167,-0.110,-0.110
16.000,4.953,-0.168,-0.111,-0.110
17.000,5.095,-0.167,-0.110,-0.110
18.000,2.253,-0.167,-0.110,-0.110
19.000,3.278,-0.167,-0.110,-0.110
20.000,0.729,-0.167,-0.110,-0.110
21.000,1.014,-0.168,-0.111,-0.110
22.000,1.520,-0.168,-0.111,-0.110
23.000,0.385,-0.167,-0.111,-0.110
24.000,2.182,-0.167,-0.110,-0.111
25.000,5.219,-0.167,-0.110,-0.110
26.000,5.146,-0.168,-0.110,-0.111
27.000,1.176,-0.167,-0.110,-0.110
28.000,1.455,-0.168,-0.111,-0.110
29.000,2.529,-0.168,-0.111,-0.110
30.000,5.482,-0.168,-0.110,-0.111
31.000,5.044,-0.167,-0.110,-0.110
32.000,0.106,-0.146,-0.111,-0.110
33.000,5.092,-0.166,-0.110,-0.110
34.000,2.825,-0.167,-0.110,-0.110
35.000,4.803,-0.168,-0.111,-0.110
36.000,-0.167,-0.167,-0.108,1.643
37.000,4.938,-0.166,-0.110,-0.110
38.000,0.161,-0.168,-0.110,-0.111
39.000,5.301,-0.167,-0.109,-0.110
40.000,4.491,-0.167,-0.110,-0.110
41.000,4.924,-0.167,0.104,0.099
42.000,3.503,-0.167,-0.110,-0.110
43.000,0.862,-0.168,-0.110,-0.111
44.000,0.221,-0.167,-0.110,-0.110
45.000,-0.168,-0.168,-0.110,-0.111
