Aquisition time: 655 seconds
0.010,15.000,311.000
0.030,14.000,1375.000
0.050,16.000,4529.000
0.070,51.000,5187.000
0.090,136.000,2849.000
0.110,212.000,944.000
0.130,197.000,386.000
0.150,86.000,251.000
0.170,33.000,323.000
0.190,17.000,409.000
0.210,3.000,519.000
0.230,12.000,490.000
0.250,13.000,449.000
0.270,11.000,505.000
0.290,20.000,532.000
0.310,15.000,571.000
0.330,24.000,857.000
0.350,15.000,1061.000
0.370,8.000,1522.000
0.390,23.000,1918.000
0.410,25.000,2011.000
0.430,19.000,1574.000
0.450,15.000,992.000
0.470,22.000,410.000
0.490,33.000,253.000
0.510,49.000,200.000
0.530,77.000,269.000
0.550,70.000,198.000
0.570,66.000,196.000
0.590,52.000,228.000
0.610,25.000,226.000
0.630,8.000,201.000
0.650,7.000,243.000
0.670,3.000,197.000
0.690,6.000,203.000
0.710,5.000,183.000
0.730,2.000,239.000
0.750,10.000,239.000
0.770,3.000,272.000
0.790,5.000,282.000
0.810,2.000,316.000
0.830,10.000,322.000
0.850,8.000,319.000
0.870,3.000,351.000
0.890,7.000,340.000
0.910,4.000,328.000
0.930,9.000,277.000
0.950,5.000,268.000
0.970,5.000,270.000
0.990,8.000,206.000
1.010,4.000,202.000
1.030,9.000,177.000
1.050,10.000,213.000
1.070,2.000,209.000
1.090,10.000,179.000
1.110,7.000,175.000
1.130,12.000,183.000
1.150,13.000,182.000
1.170,9.000,185.000
1.190,9.000,148.000
1.210,8.000,181.000
1.230,10.000,128.000
1.250,5.000,147.000
1.270,6.000,141.000
1.290,8.000,130.000
1.310,5.000,123.000
1.330,5.000,122.000
1.350,7.000,123.000
1.370,9.000,105.000
1.390,7.000,96.000
1.410,8.000,129.000
1.430,5.000,92.000
1.450,5.000,81.000
1.470,12.000,131.000
1.490,7.000,141.000
1.510,3.000,117.000
1.530,10.000,155.000
1.550,4.000,170.000
1.570,6.000,167.000
1.590,4.000,251.000
1.610,2.000,201.000
1.630,2.000,195.000
1.650,10.000,222.000
1.670,6.000,279.000
1.690,4.000,297.000
1.710,0.000,313.000
1.730,1.000,281.000
1.750,1.000,308.000
1.770,1.000,328.000
1.790,0.000,317.000
1.810,0.000,277.000
1.830,5.000,246.000
1.850,2.000,220.000
1.870,2.000,175.000
1.890,5.000,147.000
1.910,3.000,169.000
1.930,3.000,187.000
1.950,5.000,255.000
1.970,4.000,286.000
1.990,4.000,388.000
2.010,5.000,437.000
2.030,4.000,576.000
2.050,10.000,653.000
2.070,6.000,714.000
2.090,5.000,793.000
2.110,13.000,740.000
2.130,7.000,689.000
2.150,8.000,603.000
2.170,4.000,496.000
2.190,7.000,424.000
2.210,7.000,391.000
2.230,10.000,290.000
2.250,11.000,257.000
2.270,15.000,213.000
2.290,6.000,161.000
2.310,10.000,114.000
2.330,11.000,106.000
2.350,4.000,69.000
2.370,5.000,62.000
2.390,13.000,41.000
2.410,4.000,52.000
2.430,6.000,39.000
2.450,2.000,16.000
2.470,4.000,17.000
2.490,2.000,29.000
2.510,9.000,18.000
2.530,4.000,19.000
2.550,5.000,17.000
2.570,8.000,20.000
2.590,11.000,16.000
2.610,13.000,17.000
2.630,13.000,18.000
2.650,12.000,15.000
2.670,21.000,17.000
2.690,14.000,15.000
2.710,15.000,9.000
2.730,17.000,6.000
2.750,20.000,9.000
2.770,13.000,13.000
2.790,17.000,9.000
2.810,12.000,11.000
2.830,15.000,10.000
2.850,10.000,4.000
2.870,18.000,1.000
2.890,9.000,3.000
2.910,7.000,15.000
2.930,5.000,3.000
2.950,4.000,4.000
2.970,3.000,4.000
2.990,2.000,1.000
3.010,1.000,5.000
3.030,3.000,6.000
3.050,2.000,3.000
3.070,5.000,5.000
3.090,0.000,6.000
3.110,0.000,9.000
3.130,0.000,5.000
3.150,0.000,8.000
3.170,1.000,6.000
3.190,0.000,2.000
3.210,0.000,6.000
3.230,1.000,6.000
3.250,0.000,4.000
3.270,1.000,4.000
3.290,0.000,4.000
