Aquisition time: 632 seconds
0.000,1.412,-0.167,-0.110,-0.110
1.000,2.116,-0.168,-0.110,-0.111
2.000,0.585,-0.168,-0.111,-0.111
3.000,1.794,-0.167,-0.111,-0.110
4.000,4.090,-0.167,-0.111,-0.111
5.000,0.381,-0.168,-0.111,-0.111
6.000,3.749,-0.167,1.560,1.557
7.000,0.733,-0.168,-0.111,-0.111
8.000,5.959,-0.168,-0.111,-0.111
9.000,9.270,-0.167,-0.111,-0.111
10.000,1.599,-0.168,-0.110,-0.111
11.000,1.466,-0.168,-0.111,-0.111
12.000,5.807,-0.167,-0.110,-0.110
13.000,3.806,-0.166,-0.110,-0.110
14.000,3.931,-0.168,-0.110,-0.111
15.000,2.176,-0.167,-0.110,-0.111
16.000,3.836,-0.166,-0.110,-0.110
17.000,2.469,-0.168,-0.110,-0.110
18.000,1.375,-0.168,-0.110,-0.110
19.000,7.860,-0.166,-0.110,-0.110
20.000,3.955,-0.168,-0.110,-0.111
21.000,3.858,-0.167,-0.110,-0.110
22.000,1.335,-0.167,-0.111,-0.111
23.000,9.510,-0.166,-0.110,-0.110
24.000,9.867,-0.167,-0.110,-0.110
25.000,2.918,-0.168,-0.110,-0.111
26.000,3.812,-0.167,-0.110,-0.110
27.000,1.261,-0.167,-0.110,-0.110
28.000,4.038,-0.168,-0.110,-0.110
29.000,0.592,-0.167,-0.110,-0.110
30.000,9.751,-0.167,-0.110,-0.110
31.000,3.549,-0.168,-0.110,-0.110
32.000,4.191,-0.167,-0.111,-0.110
33.000,3.872,-0.168,-0.110,-0.111
34.000,2.155,-0.168,-0.111,-0.110
35.000,2.240,-0.167,-0.110,-0.110
36.000,9.672,-0.168,-0.110,-0.111
37.000,0.491,-0.167,-0.110,-0.110
38.000,-0.168,-0.168,-0.111,-0.110
39.000,1.476,-0.166,-0.110,-0.110
40.000,3.784,-0.167,-0.111,-0.111
41.000,9.271,-0.167,-0.110,-0.110
42.000,1.678,-0.167,-0.110,-0.110
43.000,1.237,-0.168,-0.110,-0.110
44.000,1.516,-0.167,-0.110,-0.110
45.000,1.293,-0.168,-0.110,-0.110
46.000,9.428,-0.168,-0.110,-0.111
47.000,2.807,-0.166,-0.110,-0.110
48.000,3.681,-0.167,-0.110,-0.110
49.000,2.725,-0.168,-0.110,-0.110
50.000,2.249,-0.167,-0.110,-0.110
51.000,1.623,-0.166,-0.110,-0.110
52.000,7.321,-0.168,-0.110,-0.111
53.000,2.208,-0.167,5.781,5.776
54.000,-0.168,-0.168,-0.111,-0.110
55.000,0.063,-0.167,-0.110,-0.110
56.000,2.349,-0.168,-0.110,-0.111
57.000,0.434,-0.168,2.754,2.749
58.000,2.252,-0.168,-0.111,-0.111
59.000,2.832,-0.168,-0.111,-0.110
60.000,2.759,-0.167,-0.110,-0.110
61.000,1.997,-0.168,-0.110,-0.111
62.000,7.751,-0.167,-0.110,-0.110
63.000,3.848,-0.168,-0.111,-0.110
64.000,2.111,-0.167,-0.110,-0.110
65.000,0.119,-0.168,-0.111,-0.110
66.000,3.652,-0.166,-0.111,-0.110
67.000,3.870,-0.167,-0.111,-0.111
68.000,1.093,-0.167,-0.110,-0.110
69.000,1.545,-0.168,-0.111,-0.111
70.000,3.723,-0.167,-0.110,-0.111
71.000,2.204,-0.167,-0.111,-0.110
72.000,5.173,-0.167,-0.110,-0.110
73.000,1.513,-0.168,-0.110,-0.111
74.000,3.882,-0.167,-0.110,-0.110
75.000,3.991,-0.166,-0.111,-0.110
76.000,1.449,-0.167,-0.111,-0.111
77.000,0.903,-0.168,-0.110,-0.110
78.000,6.288,-0.167,-0.111,-0.110
79.000,7.441,-0.167,-0.110,-0.110
80.000,9.375,-0.168,-0.111,-0.110
81.000,0.870,-0.167,-0.110,-0.110
82.000,0.491,-0.168,-0.110,-0.110
83.000,1.148,-0.166,-0.110,-0.110
84.000,0.832,-0.168,-0.111,-0.111
85.000,3.899,-0.167,-0.111,-0.110
86.000,1.511,-0.167,-0.110,-0.110
87.000,1.615,-0.168,-0.110,-0.111
88.000,5.482,-0.166,-0.110,-0.110
89.000,1.187,-0.167,-0.111,-0.110
90.000,0.522,-0.167,1.160,1.157
91.000,1.139,-0.168,-0.110,-0.110
92.000,0.706,-0.166,0.125,0.122
93.000,3.799,-0.167,-0.111,-0.110
94.000,0.419,-0.167,2.606,2.601
95.000,1.129,-0.167,-0.110,-0.110
96.000,1.806,-0.168,-0.110,-0.110
97.000,7.333,-0.167,-0.110,-0.110
98.000,0.420,-0.168,-0.110,-0.110
99.000,2.235,-0.167,-0.110,-0.110
100.000,0.993,-0.168,-0.111,-0.110
101.000,5.648,-0.167,-0.110,-0.110
102.000,0.693,-0.168,-0.110,-0.110
103.000,3.784,-0.166,-0.110,-0.110
104.000,4.050,-0.167,-0.110,-0.110
105.000,3.230,-0.168,-0.111,-0.110
106.000,3.835,-0.167,-0.110,-0.110
107.000,9.328,-0.168,-0.110,-0.110
108.000,2.467,-0.167,-0.110,-0.110
109.000,1.386,-0.168,-0.111,-0.111
110.000,2.182,-0.167,-0.110,-0.110
111.000,0.647,-0.168,-0.110,-0.111
112.000,1.366,-0.167,-0.111,-0.110
113.000,1.791,-0.167,-0.110,-0.110
114.000,0.580,-0.167,0.169,0.165
115.000,1.205,-0.168,-0.111,-0.110
116.000,3.661,-0.167,-0.111,-0.110
117.000,1.846,-0.168,-0.110,-0.111
118.000,3.912,-0.167,-0.111,-0.111
119.000,3.879,-0.167,0.399,0.395
120.000,1.138,-0.168,-0.111,-0.111
121.000,3.714,-0.167,-0.110,-0.110
122.000,1.034,-0.167,-0.111,-0.110
123.000,3.993,-0.167,-0.110,-0.110
124.000,0.609,-0.167,-0.110,-0.110
