Aquisition time: 356 seconds
0.010,234.000,0.000
0.030,246.000,2.000
0.050,215.000,5.000
0.070,176.000,0.000
0.090,175.000,0.000
0.110,142.000,2.000
0.130,98.000,1.000
0.150,67.000,1.000
0.170,100.000,1.000
0.190,147.000,0.000
0.210,225.000,3.000
0.230,399.000,6.000
0.250,684.000,0.000
0.270,882.000,0.000
0.290,910.000,2.000
0.310,788.000,0.000
0.330,592.000,4.000
0.350,538.000,2.000
0.370,420.000,2.000
0.390,246.000,0.000
0.410,116.000,0.000
0.430,41.000,0.000
0.450,50.000,2.000
0.470,48.000,2.000
0.490,51.000,0.000
0.510,45.000,0.000
0.530,42.000,1.000
0.550,41.000,0.000
0.570,47.000,2.000
0.590,44.000,0.000
0.610,32.000,0.000
0.630,48.000,0.000
0.650,41.000,1.000
0.670,38.000,0.000
0.690,37.000,2.000
0.710,42.000,2.000
0.730,42.000,0.000
0.750,26.000,0.000
0.770,29.000,0.000
0.790,29.000,0.000
0.810,46.000,0.000
0.830,36.000,0.000
0.850,38.000,4.000
0.870,33.000,0.000
0.890,28.000,2.000
0.910,28.000,0.000
0.930,34.000,0.000
0.950,30.000,2.000
0.970,26.000,0.000
0.990,24.000,0.000
1.010,27.000,0.000
1.030,38.000,0.000
1.050,27.000,0.000
1.070,30.000,0.000
1.090,15.000,0.000
1.110,18.000,2.000
1.130,21.000,0.000
1.150,23.000,0.000
1.170,18.000,0.000
1.190,24.000,1.000
1.210,21.000,2.000
1.230,23.000,0.000
1.250,37.000,2.000
1.270,28.000,1.000
1.290,24.000,2.000
1.310,27.000,2.000
1.330,26.000,3.000
1.350,21.000,0.000
1.370,19.000,0.000
1.390,21.000,0.000
1.410,18.000,6.000
1.430,13.000,2.000
1.450,20.000,0.000
1.470,25.000,0.000
1.490,14.000,0.000
1.510,13.000,0.000
1.530,20.000,3.000
1.550,15.000,3.000
1.570,8.000,0.000
1.590,10.000,1.000
1.610,16.000,1.000
1.630,21.000,0.000
1.650,20.000,1.000
1.670,10.000,1.000
1.690,13.000,0.000
1.710,25.000,0.000
1.730,15.000,0.000
1.750,13.000,0.000
1.770,19.000,2.000
1.790,14.000,0.000
1.810,7.000,0.000
1.830,11.000,2.000
1.850,16.000,0.000
1.870,11.000,0.000
1.890,20.000,0.000
1.910,17.000,0.000
1.930,12.000,0.000
1.950,11.000,2.000
1.970,10.000,0.000
1.990,11.000,2.000
2.010,14.000,2.000
2.030,10.000,0.000
2.050,10.000,0.000
2.070,11.000,0.000
2.090,12.000,0.000
2.110,15.000,0.000
2.130,8.000,0.000
2.150,7.000,0.000
2.170,11.000,2.000
2.190,15.000,0.000
2.210,10.000,0.000
2.230,4.000,0.000
2.250,6.000,0.000
2.270,6.000,0.000
2.290,9.000,2.000
2.310,3.000,0.000
2.330,12.000,0.000
2.350,8.000,0.000
2.370,9.000,0.000
2.390,6.000,0.000
2.410,6.000,0.000
2.430,5.000,0.000
2.450,8.000,0.000
2.470,8.000,0.000
2.490,11.000,0.000
2.510,5.000,0.000
2.530,11.000,0.000
2.550,10.000,0.000
2.570,6.000,0.000
2.590,10.000,0.000
2.610,8.000,0.000
2.630,6.000,0.000
2.650,6.000,0.000
2.670,8.000,2.000
2.690,8.000,0.000
2.710,8.000,0.000
2.730,7.000,0.000
2.750,7.000,0.000
2.770,4.000,2.000
2.790,5.000,0.000
2.810,4.000,0.000
2.830,4.000,1.000
2.850,4.000,1.000
2.870,6.000,2.000
2.890,7.000,0.000
2.910,7.000,0.000
2.930,2.000,0.000
2.950,8.000,0.000
2.970,10.000,2.000
2.990,5.000,0.000
3.010,5.000,0.000
3.030,7.000,0.000
3.050,4.000,0.000
3.070,5.000,0.000
3.090,5.000,0.000
3.110,1.000,0.000
3.130,1.000,0.000
3.150,4.000,0.000
3.170,7.000,0.000
3.190,4.000,0.000
3.210,4.000,0.000
3.230,2.000,0.000
3.250,5.000,0.000
3.270,3.000,0.000
3.290,6.000,2.000
3.310,4.000,0.000
3.330,3.000,0.000
3.350,5.000,0.000
3.370,4.000,0.000
3.390,3.000,0.000
3.410,10.000,0.000
3.430,3.000,0.000
3.450,1.000,0.000
3.470,6.000,0.000
3.490,6.000,0.000
3.510,5.000,0.000
3.530,1.000,1.000
3.550,3.000,4.000
3.570,5.000,0.000
3.590,6.000,0.000
3.610,2.000,1.000
3.630,7.000,0.000
3.650,3.000,0.000
3.670,5.000,0.000
3.690,5.000,0.000
3.710,1.000,0.000
3.730,6.000,0.000
3.750,2.000,0.000
3.770,2.000,0.000
3.790,2.000,0.000
3.810,2.000,0.000
3.830,7.000,0.000
3.850,4.000,0.000
3.870,2.000,0.000
3.890,3.000,0.000
3.910,7.000,0.000
3.930,3.000,0.000
3.950,4.000,0.000
3.970,4.000,0.000
3.990,3.000,0.000
4.010,5.000,0.000
4.030,2.000,0.000
4.050,4.000,0.000
4.070,1.000,0.000
4.090,4.000,0.000
4.110,2.000,0.000
4.130,4.000,0.000
4.150,4.000,0.000
4.170,0.000,0.000
4.190,3.000,0.000
4.210,1.000,0.000
4.230,1.000,2.000
4.250,3.000,1.000
4.270,1.000,1.000
4.290,4.000,0.000
4.310,1.000,0.000
4.330,5.000,0.000
4.350,3.000,0.000
4.370,3.000,0.000
4.390,2.000,0.000
4.410,1.000,0.000
4.430,5.000,0.000
4.450,3.000,0.000
4.470,3.000,0.000
4.490,3.000,0.000
4.510,3.000,2.000
4.530,2.000,0.000
4.550,1.000,0.000
4.570,0.000,0.000
4.590,3.000,0.000
4.610,1.000,0.000
4.630,3.000,2.000
4.650,0.000,2.000
4.670,0.000,0.000
4.690,1.000,0.000
4.710,0.000,0.000
