Aquisition time: 422 seconds
0.010,10.000,111.000
0.030,11.000,195.000
0.050,14.000,489.000
0.070,19.000,851.000
0.090,14.000,559.000
0.110,33.000,294.000
0.130,23.000,198.000
0.150,23.000,156.000
0.170,23.000,139.000
0.190,8.000,170.000
0.210,13.000,145.000
0.230,7.000,155.000
0.250,8.000,146.000
0.270,7.000,167.000
0.290,10.000,148.000
0.310,8.000,172.000
0.330,6.000,224.000
0.350,5.000,275.000
0.370,14.000,293.000
0.390,10.000,252.000
0.410,6.000,199.000
0.430,8.000,158.000
0.450,7.000,164.000
0.470,11.000,132.000
0.490,14.000,135.000
0.510,9.000,178.000
0.530,12.000,166.000
0.550,8.000,172.000
0.570,10.000,131.000
0.590,10.000,147.000
0.610,9.000,136.000
0.630,3.000,179.000
0.650,10.000,163.000
0.670,12.000,153.000
0.690,7.000,131.000
0.710,4.000,179.000
0.730,4.000,169.000
0.750,4.000,170.000
0.770,6.000,174.000
0.790,7.000,163.000
0.810,7.000,193.000
0.830,7.000,145.000
0.850,6.000,176.000
0.870,4.000,170.000
0.890,6.000,189.000
0.910,9.000,207.000
0.930,6.000,173.000
0.950,14.000,200.000
0.970,8.000,188.000
0.990,5.000,196.000
1.010,8.000,216.000
1.030,10.000,272.000
1.050,10.000,305.000
1.070,3.000,278.000
1.090,3.000,265.000
1.110,10.000,272.000
1.130,7.000,292.000
1.150,5.000,271.000
1.170,15.000,273.000
1.190,8.000,230.000
1.210,5.000,221.000
1.230,9.000,217.000
1.250,7.000,279.000
1.270,7.000,239.000
1.290,5.000,224.000
1.310,6.000,239.000
1.330,7.000,215.000
1.350,8.000,212.000
1.370,8.000,209.000
1.390,8.000,204.000
1.410,12.000,200.000
1.430,6.000,166.000
1.450,13.000,172.000
1.470,10.000,206.000
1.490,10.000,142.000
1.510,13.000,181.000
1.530,14.000,153.000
1.550,11.000,165.000
1.570,10.000,174.000
1.590,14.000,166.000
1.610,9.000,160.000
1.630,9.000,107.000
1.650,10.000,160.000
1.670,9.000,169.000
1.690,9.000,178.000
1.710,6.000,154.000
1.730,8.000,148.000
1.750,4.000,171.000
1.770,7.000,127.000
1.790,8.000,123.000
1.810,5.000,125.000
1.830,7.000,132.000
1.850,9.000,158.000
1.870,4.000,157.000
1.890,11.000,138.000
1.910,5.000,148.000
1.930,9.000,132.000
1.950,5.000,144.000
1.970,5.000,124.000
1.990,4.000,124.000
2.010,7.000,123.000
2.030,10.000,108.000
2.050,3.000,118.000
2.070,4.000,152.000
2.090,3.000,134.000
2.110,5.000,141.000
2.130,3.000,130.000
2.150,2.000,121.000
2.170,6.000,101.000
2.190,4.000,128.000
2.210,6.000,150.000
2.230,2.000,112.000
2.250,8.000,132.000
2.270,4.000,134.000
2.290,5.000,123.000
2.310,7.000,101.000
2.330,4.000,132.000
2.350,8.000,153.000
2.370,5.000,123.000
2.390,2.000,95.000
2.410,4.000,125.000
2.430,6.000,103.000
2.450,9.000,139.000
2.470,1.000,114.000
2.490,4.000,125.000
2.510,2.000,120.000
2.530,5.000,136.000
2.550,3.000,115.000
2.570,8.000,132.000
2.590,2.000,111.000
2.610,4.000,102.000
