Aquisition time: 494 seconds
0.010,23.000,147.000
0.030,13.000,146.000
0.050,14.000,145.000
0.070,9.000,147.000
0.090,5.000,187.000
0.110,11.000,192.000
0.130,11.000,188.000
0.150,5.000,204.000
0.170,13.000,190.000
0.190,9.000,140.000
0.210,13.000,145.000
0.230,11.000,191.000
0.250,10.000,154.000
0.270,4.000,215.000
0.290,8.000,202.000
0.310,14.000,221.000
0.330,11.000,290.000
0.350,7.000,357.000
0.370,14.000,398.000
0.390,14.000,274.000
0.410,11.000,213.000
0.430,7.000,236.000
0.450,21.000,188.000
0.470,15.000,185.000
0.490,25.000,180.000
0.510,17.000,162.000
0.530,10.000,171.000
0.550,12.000,170.000
0.570,11.000,185.000
0.590,11.000,199.000
0.610,17.000,205.000
0.630,11.000,155.000
0.650,8.000,211.000
0.670,10.000,193.000
0.690,12.000,205.000
0.710,9.000,192.000
0.730,11.000,203.000
0.750,14.000,212.000
0.770,10.000,204.000
0.790,7.000,169.000
0.810,12.000,200.000
0.830,9.000,174.000
0.850,10.000,204.000
0.870,13.000,233.000
0.890,17.000,238.000
0.910,11.000,254.000
0.930,8.000,236.000
0.950,12.000,255.000
0.970,9.000,325.000
0.990,9.000,295.000
1.010,10.000,304.000
1.030,14.000,369.000
1.050,5.000,300.000
1.070,8.000,300.000
1.090,10.000,272.000
1.110,12.000,279.000
1.130,11.000,303.000
1.150,8.000,302.000
1.170,13.000,322.000
1.190,9.000,282.000
1.210,10.000,247.000
1.230,16.000,252.000
1.250,10.000,293.000
1.270,12.000,268.000
1.290,16.000,250.000
1.310,8.000,258.000
1.330,9.000,219.000
1.350,15.000,237.000
1.370,20.000,220.000
1.390,14.000,231.000
1.410,8.000,218.000
1.430,23.000,212.000
1.450,19.000,237.000
1.470,16.000,210.000
1.490,16.000,193.000
1.510,9.000,198.000
1.530,12.000,187.000
1.550,11.000,221.000
1.570,12.000,204.000
1.590,20.000,228.000
1.610,11.000,188.000
1.630,13.000,212.000
1.650,10.000,195.000
1.670,8.000,190.000
1.690,8.000,173.000
1.710,15.000,189.000
1.730,12.000,195.000
1.750,14.000,174.000
1.770,19.000,200.000
1.790,11.000,189.000
1.810,13.000,173.000
1.830,11.000,167.000
1.850,9.000,163.000
1.870,3.000,164.000
1.890,6.000,138.000
1.910,13.000,152.000
1.930,10.000,116.000
1.950,13.000,126.000
1.970,6.000,88.000
1.990,6.000,116.000
2.010,14.000,127.000
2.030,9.000,109.000
2.050,10.000,107.000
2.070,7.000,96.000
2.090,9.000,93.000
2.110,10.000,73.000
2.130,9.000,101.000
2.150,9.000,70.000
2.170,14.000,76.000
2.190,5.000,65.000
2.210,8.000,81.000
2.230,10.000,73.000
2.250,13.000,80.000
2.270,6.000,79.000
2.290,6.000,62.000
2.310,12.000,64.000
2.330,9.000,72.000
2.350,14.000,71.000
2.370,13.000,61.000
2.390,5.000,59.000
2.410,15.000,55.000
2.430,13.000,72.000
2.450,9.000,62.000
2.470,5.000,69.000
2.490,12.000,60.000
2.510,6.000,46.000
2.530,4.000,70.000
2.550,9.000,62.000
2.570,7.000,72.000
2.590,4.000,76.000
2.610,5.000,44.000
2.630,2.000,59.000
2.650,7.000,71.000
2.670,1.000,53.000
2.690,6.000,62.000
2.710,5.000,77.000
2.730,5.000,97.000
2.750,6.000,117.000
2.770,3.000,138.000
2.790,4.000,181.000
2.810,3.000,218.000
2.830,5.000,302.000
2.850,5.000,379.000
2.870,3.000,421.000
2.890,3.000,484.000
2.910,1.000,600.000
2.930,6.000,629.000
2.950,3.000,742.000
2.970,5.000,809.000
2.990,0.000,799.000
3.010,3.000,902.000
3.030,3.000,923.000
3.050,3.000,770.000
3.070,4.000,812.000
3.090,1.000,656.000
3.110,5.000,659.000
3.130,6.000,510.000
3.150,4.000,440.000
3.170,4.000,313.000
3.190,3.000,209.000
3.210,2.000,157.000
3.230,5.000,97.000
3.250,3.000,89.000
3.270,5.000,72.000
3.290,4.000,45.000
3.310,4.000,50.000
3.330,5.000,48.000
3.350,3.000,34.000
3.370,2.000,28.000
3.390,1.000,34.000
3.410,4.000,40.000
3.430,3.000,35.000
3.450,0.000,24.000
3.470,3.000,18.000
3.490,3.000,29.000
3.510,8.000,33.000
3.530,5.000,29.000
3.550,4.000,38.000
3.570,8.000,15.000
3.590,6.000,26.000
3.610,2.000,23.000
3.630,8.000,21.000
3.650,10.000,25.000
3.670,7.000,38.000
3.690,11.000,27.000
3.710,12.000,28.000
3.730,16.000,31.000
3.750,16.000,38.000
3.770,15.000,26.000
3.790,16.000,30.000
3.810,25.000,25.000
3.830,23.000,29.000
3.850,18.000,32.000
3.870,22.000,27.000
3.890,35.000,36.000
3.910,27.000,23.000
3.930,20.000,16.000
3.950,31.000,27.000
3.970,19.000,30.000
3.990,23.000,25.000
4.010,29.000,28.000
4.030,23.000,17.000
4.050,16.000,23.000
4.070,12.000,43.000
4.090,12.000,32.000
4.110,9.000,36.000
4.130,8.000,18.000
4.150,6.000,31.000
4.170,4.000,41.000
4.190,2.000,40.000
4.210,2.000,23.000
4.230,2.000,28.000
4.250,3.000,21.000
4.270,0.000,39.000
4.290,0.000,43.000
4.310,2.000,26.000
4.330,0.000,33.000
4.350,2.000,29.000
4.370,1.000,43.000
4.390,0.000,41.000
4.410,1.000,33.000
4.430,2.000,16.000
4.450,0.000,28.000
4.470,2.000,26.000
4.490,0.000,31.000
4.510,1.000,24.000
4.530,2.000,21.000
4.550,0.000,32.000
4.570,0.000,19.000
4.590,2.000,44.000
4.610,0.000,21.000
4.630,1.000,31.000
