Aquisition time: 356 seconds
0.000,0.258,-0.167,-0.110,-0.110
1.000,0.286,-0.168,-0.111,-0.111
2.000,0.416,-0.168,-0.110,-0.110
3.000,0.063,-0.167,-0.110,-0.110
4.000,0.426,-0.168,-0.110,-0.110
5.000,0.688,-0.167,-0.110,-0.110
6.000,0.238,-0.168,-0.111,-0.110
7.000,0.272,-0.168,-0.111,-0.111
8.000,0.218,-0.168,-0.110,-0.111
9.000,1.460,-0.168,-0.111,-0.110
10.000,0.726,-0.167,-0.111,-0.110
11.000,0.721,-0.167,-0.111,-0.111
12.000,0.349,-0.167,-0.110,-0.110
13.000,0.294,-0.167,-0.111,-0.110
14.000,0.393,-0.167,-0.110,-0.110
15.000,0.924,-0.168,-0.111,-0.110
16.000,0.076,-0.168,-0.111,-0.111
17.000,0.014,-0.167,-0.110,-0.110
18.000,0.938,-0.168,-0.110,-0.111
19.000,2.961,-0.167,-0.110,-0.111
20.000,0.530,-0.167,-0.110,-0.110
21.000,0.183,-0.166,-0.110,-0.110
22.000,0.127,-0.168,-0.110,-0.110
23.000,1.876,-0.167,-0.110,-0.110
24.000,2.437,-0.167,-0.110,-0.110
25.000,0.301,-0.167,-0.110,-0.110
26.000,0.371,-0.167,-0.110,-0.110
27.000,3.729,-0.168,-0.111,-0.110
28.000,0.126,-0.168,-0.111,-0.110
29.000,0.337,-0.168,-0.111,-0.111
30.000,0.299,-0.168,-0.111,-0.111
31.000,0.698,-0.167,-0.111,-0.110
32.000,0.266,-0.167,-0.110,-0.110
33.000,0.026,-0.167,-0.110,-0.111
34.000,0.212,-0.167,-0.110,-0.110
35.000,2.807,-0.168,-0.110,-0.110
36.000,0.390,-0.167,-0.110,-0.110
37.000,0.450,-0.168,-0.111,-0.111
38.000,0.018,-0.167,-0.110,-0.110
39.000,0.292,-0.167,-0.110,-0.110
40.000,-0.167,-0.168,-0.110,-0.110
41.000,-0.168,-0.168,-0.110,-0.111
42.000,-0.167,-0.167,-0.110,-0.110
43.000,2.124,-0.168,-0.110,-0.111
44.000,0.214,-0.167,-0.110,-0.110
45.000,0.351,-0.167,-0.110,-0.110
46.000,1.140,-0.168,-0.110,-0.110
47.000,0.356,-0.167,-0.110,-0.110
48.000,0.212,-0.167,-0.110,-0.110
49.000,0.279,-0.167,-0.110,-0.109
50.000,0.275,-0.167,-0.110,-0.110
51.000,0.342,-0.167,-0.111,-0.111
52.000,0.302,-0.167,-0.110,-0.110
53.000,0.706,-0.168,-0.110,-0.110
54.000,0.257,-0.168,-0.111,-0.111
55.000,-0.167,-0.167,-0.110,-0.110
56.000,-0.168,-0.168,-0.110,-0.111
57.000,-0.167,-0.167,-0.110,-0.110
58.000,0.290,-0.168,-0.111,-0.110
59.000,0.044,-0.168,-0.110,-0.111
60.000,1.595,-0.168,-0.110,-0.111
61.000,0.279,-0.168,-0.111,-0.110
62.000,0.356,-0.168,-0.111,-0.110
63.000,0.284,-0.168,-0.110,-0.111
64.000,0.274,-0.168,-0.111,-0.111
65.000,0.688,-0.168,-0.111,-0.110
66.000,0.342,-0.167,-0.111,-0.110
67.000,0.275,-0.167,-0.110,-0.110
68.000,0.040,-0.167,-0.110,-0.110
69.000,0.327,-0.168,-0.110,-0.110
70.000,1.101,-0.166,-0.110,-0.110
71.000,1.252,-0.167,-0.110,-0.110
72.000,7.046,-0.168,-0.111,-0.111
73.000,0.151,-0.167,-0.111,-0.110
74.000,1.472,-0.167,-0.110,-0.110
75.000,0.524,-0.168,-0.111,-0.110
76.000,1.284,-0.167,-0.110,-0.110
77.000,0.076,-0.168,-0.110,-0.110
78.000,0.316,-0.167,-0.110,-0.110
79.000,0.135,-0.167,-0.110,-0.110
80.000,0.485,-0.168,-0.111,-0.111
81.000,0.278,-0.168,-0.111,-0.110
82.000,0.595,-0.167,-0.110,-0.110
83.000,2.684,-0.167,-0.110,-0.110
84.000,3.539,-0.168,-0.110,-0.110
85.000,0.039,-0.167,-0.111,-0.110
86.000,1.027,-0.167,-0.110,-0.110
87.000,0.055,-0.167,-0.110,-0.110
88.000,0.248,-0.166,-0.110,-0.110
89.000,0.299,-0.167,-0.110,-0.110
90.000,0.324,-0.167,-0.111,-0.111
91.000,0.349,-0.168,-0.110,-0.111
92.000,0.240,-0.168,-0.111,-0.110
93.000,1.077,-0.166,-0.110,-0.110
94.000,0.478,-0.168,-0.111,-0.111
95.000,0.269,-0.168,-0.110,-0.110
96.000,0.808,-0.167,-0.110,-0.110
