Aquisition time: 446 seconds
0.010,46.000,22.000
0.030,55.000,19.000
0.050,53.000,25.000
0.070,40.000,58.000
0.090,22.000,69.000
0.110,10.000,19.000
0.130,9.000,9.000
0.150,8.000,8.000
0.170,8.000,10.000
0.190,6.000,7.000
0.210,2.000,13.000
0.230,11.000,16.000
0.250,8.000,13.000
0.270,8.000,15.000
0.290,15.000,22.000
0.310,8.000,6.000
0.330,9.000,8.000
0.350,8.000,13.000
0.370,7.000,17.000
0.390,9.000,15.000
0.410,11.000,10.000
0.430,3.000,4.000
0.450,7.000,4.000
0.470,7.000,6.000
0.490,10.000,6.000
0.510,15.000,9.000
0.530,7.000,7.000
0.550,23.000,12.000
0.570,11.000,8.000
0.590,15.000,13.000
0.610,13.000,17.000
0.630,20.000,9.000
0.650,26.000,11.000
0.670,19.000,19.000
0.690,36.000,20.000
0.710,45.000,16.000
0.730,64.000,12.000
0.750,63.000,20.000
0.770,91.000,10.000
0.790,154.000,20.000
0.810,192.000,30.000
0.830,244.000,16.000
0.850,294.000,20.000
0.870,411.000,26.000
0.890,456.000,21.000
0.910,537.000,13.000
0.930,535.000,5.000
0.950,508.000,6.000
0.970,469.000,0.000
0.990,451.000,0.000
1.010,409.000,0.000
1.030,306.000,0.000
1.050,280.000,1.000
1.070,195.000,0.000
1.090,165.000,0.000
1.110,124.000,1.000
1.130,98.000,0.000
1.150,60.000,2.000
1.170,62.000,0.000
1.190,28.000,0.000
1.210,25.000,1.000
1.230,18.000,0.000
1.250,12.000,0.000
1.270,12.000,0.000
1.290,13.000,0.000
1.310,13.000,0.000
1.330,16.000,0.000
1.350,15.000,2.000
1.370,14.000,0.000
1.390,12.000,0.000
1.410,22.000,0.000
1.430,17.000,1.000
1.450,20.000,0.000
1.470,24.000,0.000
1.490,30.000,0.000
1.510,20.000,0.000
1.530,19.000,0.000
1.550,17.000,0.000
1.570,26.000,0.000
1.590,32.000,0.000
1.610,43.000,0.000
1.630,28.000,0.000
1.650,39.000,0.000
1.670,31.000,0.000
1.690,42.000,0.000
1.710,34.000,0.000
1.730,36.000,0.000
1.750,44.000,0.000
1.770,30.000,0.000
1.790,33.000,0.000
1.810,29.000,0.000
1.830,25.000,0.000
1.850,26.000,0.000
1.870,27.000,0.000
1.890,31.000,0.000
1.910,31.000,0.000
1.930,30.000,0.000
1.950,31.000,0.000
1.970,26.000,0.000
1.990,32.000,0.000
2.010,41.000,1.000
2.030,41.000,0.000
2.050,33.000,0.000
2.070,43.000,0.000
2.090,39.000,0.000
2.110,51.000,0.000
2.130,37.000,0.000
2.150,33.000,0.000
2.170,31.000,0.000
2.190,47.000,0.000
2.210,45.000,0.000
2.230,44.000,0.000
2.250,37.000,0.000
2.270,34.000,0.000
2.290,38.000,0.000
2.310,36.000,0.000
2.330,42.000,0.000
2.350,42.000,0.000
