Aquisition time: 446 seconds
0.000,10.299,-0.167,-0.110,-0.110
1.000,4.325,-0.168,-0.111,-0.110
2.000,5.183,-0.167,0.413,0.409
3.000,1.109,-0.168,-0.111,-0.111
4.000,2.808,-0.168,-0.110,-0.111
5.000,10.746,-0.167,-0.110,-0.110
6.000,1.762,-0.167,-0.110,-0.110
7.000,9.067,-0.168,-0.110,-0.110
8.000,9.583,-0.168,-0.110,-0.110
9.000,0.901,-0.167,-0.110,-0.110
10.000,3.190,-0.166,-0.110,-0.110
11.000,10.747,-0.167,-0.110,-0.110
12.000,7.678,-0.167,-0.110,-0.110
13.000,9.136,-0.167,-0.110,-0.110
14.000,2.129,-0.167,-0.110,-0.110
15.000,6.012,-0.167,-0.111,-0.110
16.000,0.925,-0.167,-0.110,-0.110
17.000,1.000,-0.166,-0.110,-0.110
18.000,1.099,-0.168,-0.110,-0.110
19.000,10.747,-0.166,-0.109,-0.110
20.000,2.827,-0.167,-0.110,-0.110
21.000,7.737,-0.167,-0.110,-0.110
22.000,0.951,-0.167,-0.110,-0.110
23.000,2.509,-0.167,-0.110,-0.110
24.000,-0.041,-0.168,10.746,10.746
25.000,9.077,-0.167,-0.110,-0.110
26.000,7.601,-0.167,0.106,0.102
27.000,2.746,-0.166,-0.110,-0.110
28.000,1.113,-0.167,-0.110,-0.110
29.000,1.144,-0.167,-0.110,-0.110
30.000,0.974,-0.167,0.101,0.097
31.000,10.747,-0.168,-0.110,-0.110
32.000,2.552,-0.167,-0.111,-0.110
33.000,2.096,-0.166,-0.111,-0.109
34.000,0.934,-0.166,-0.110,-0.110
35.000,2.510,-0.168,-0.111,-0.111
36.000,2.590,-0.167,-0.110,-0.110
37.000,2.108,-0.167,-0.110,-0.110
38.000,10.636,-0.167,-0.110,-0.110
39.000,2.831,-0.167,-0.110,-0.110
40.000,2.731,-0.167,-0.110,-0.110
41.000,10.622,-0.167,-0.110,0.097
42.000,2.282,-0.168,-0.110,-0.110
43.000,10.747,-0.168,-0.110,-0.111
44.000,6.715,-0.168,-0.110,-0.110
45.000,10.746,-0.167,-0.110,-0.110
46.000,1.015,-0.168,-0.110,-0.110
47.000,1.051,-0.167,-0.110,-0.110
48.000,7.377,-0.167,-0.110,-0.110
49.000,-0.112,-0.168,-0.111,-0.110
50.000,10.743,-0.167,-0.109,-0.110
51.000,0.880,-0.167,-0.110,-0.110
52.000,3.712,-0.167,-0.110,-0.110
53.000,-0.086,-0.167,-0.110,-0.110
54.000,1.948,-0.166,0.308,0.304
55.000,3.876,-0.167,-0.111,-0.110
56.000,9.547,-0.167,-0.110,-0.111
57.000,2.860,-0.167,-0.110,-0.110
58.000,0.891,-0.167,-0.111,-0.111
59.000,2.749,-0.168,-0.110,-0.110
60.000,2.663,-0.167,-0.110,-0.109
61.000,0.973,-0.167,-0.110,-0.110
62.000,2.598,-0.167,-0.111,-0.110
63.000,2.511,-0.167,-0.110,-0.110
64.000,1.049,-0.167,-0.110,-0.110
65.000,0.911,-0.167,-0.109,-0.110
66.000,10.747,-0.167,-0.110,-0.110
67.000,2.717,-0.167,-0.110,-0.111
68.000,9.254,-0.167,-0.110,-0.110
69.000,5.023,-0.168,-0.110,-0.110
70.000,10.215,-0.167,-0.110,-0.111
71.000,2.883,-0.166,0.887,0.883
72.000,1.727,-0.167,-0.110,-0.110
73.000,10.747,-0.167,-0.109,-0.110
74.000,7.136,-0.167,-0.110,-0.110
75.000,2.570,-0.166,-0.110,-0.109
76.000,5.171,-0.167,-0.110,-0.110
77.000,1.048,-0.167,-0.110,-0.110
78.000,2.799,-0.167,-0.110,-0.110
79.000,10.746,-0.167,-0.110,-0.110
80.000,2.565,-0.167,-0.110,-0.110
81.000,2.615,-0.166,-0.110,-0.109
82.000,0.759,-0.167,-0.110,-0.110
83.000,10.746,-0.168,-0.110,-0.110
84.000,3.325,-0.167,-0.110,-0.110
85.000,0.828,-0.168,-0.111,-0.110
86.000,2.725,-0.168,-0.110,-0.110
87.000,1.008,-0.167,-0.110,-0.110
88.000,3.997,-0.166,-0.110,-0.110
89.000,10.747,-0.167,-0.110,-0.110
90.000,10.746,-0.168,-0.110,-0.111
91.000,-0.167,-0.166,-0.110,-0.109
92.000,2.831,-0.168,-0.110,-0.110
93.000,2.702,-0.166,-0.110,-0.110
94.000,2.826,-0.168,-0.110,-0.111
95.000,0.898,-0.167,-0.110,-0.110
96.000,0.878,-0.167,-0.110,-0.110
97.000,0.926,-0.168,-0.110,-0.110
98.000,0.971,-0.167,-0.110,-0.110
99.000,2.923,-0.168,-0.111,-0.110
100.000,4.952,-0.167,-0.110,-0.110
101.000,10.747,-0.167,-0.109,-0.111
102.000,2.002,-0.167,-0.110,-0.110
103.000,1.094,-0.167,-0.110,-0.110
104.000,2.872,-0.167,-0.111,-0.110
105.000,0.575,-0.168,-0.110,-0.110
106.000,0.617,-0.167,-0.110,-0.110
107.000,1.001,-0.166,-0.110,-0.110
108.000,10.747,-0.167,-0.110,-0.110
109.000,10.746,-0.167,-0.109,-0.109
110.000,0.835,-0.166,-0.110,-0.110
111.000,10.747,-0.167,-0.110,-0.110
112.000,6.546,-0.167,-0.110,-0.111
113.000,1.025,-0.167,-0.111,-0.110
114.000,2.619,-0.168,-0.110,-0.110
115.000,0.044,-0.167,-0.110,-0.110
116.000,1.044,-0.166,-0.110,-0.110
117.000,2.783,-0.167,-0.110,-0.110
118.000,2.613,-0.167,-0.110,-0.110
119.000,0.962,-0.168,-0.110,-0.111
120.000,7.852,-0.167,-0.110,-0.110
121.000,10.746,-0.167,-0.109,-0.111
122.000,5.917,-0.168,-0.110,-0.110
123.000,9.696,-0.167,-0.110,-0.110
124.000,1.399,-0.167,-0.110,-0.110
125.000,2.620,-0.167,-0.110,-0.110
126.000,10.747,-0.167,-0.110,-0.110
127.000,0.866,-0.167,-0.110,-0.110
128.000,5.662,-0.167,-0.111,-0.110
129.000,10.746,-0.167,-0.110,-0.110
130.000,2.658,-0.167,-0.110,-0.110
131.000,2.712,-0.168,-0.110,-0.110
132.000,10.640,-0.167,-0.110,-0.111
133.000,2.795,-0.167,-0.110,-0.110
134.000,10.747,-0.167,-0.110,-0.110
